date,year,month,station,state,zone,aqi,category,pm25_ugm3,pm10_ugm3,no2_ugm3,so2_ugm3,co_mgm3,o3_ugm3,dominant_pollutant
2016-10-21,2016,10,Ahmedabad,Gujarat,West,186,Moderate,81.0,120.8,33.7,14.4,2.92,74.7,PM2.5
2016-10-22,2016,10,Ahmedabad,Gujarat,West,271,Poor,133.9,189.8,58.0,22.3,4.28,31.9,PM2.5
2016-10-23,2016,10,Ahmedabad,Gujarat,West,127,Moderate,67.3,89.3,33.0,15.9,2.67,71.4,PM2.5
2016-10-24,2016,10,Ahmedabad,Gujarat,West,198,Moderate,83.4,185.8,50.0,15.3,3.19,67.7,PM2.5
2016-10-25,2016,10,Ahmedabad,Gujarat,West,121,Moderate,63.5,103.0,31.0,15.9,3.08,65.9,PM2.5
2016-10-26,2016,10,Ahmedabad,Gujarat,West,143,Moderate,61.9,127.3,25.6,16.8,3.3,33.5,PM2.5
2016-10-27,2016,10,Ahmedabad,Gujarat,West,184,Moderate,89.5,155.3,33.0,14.2,3.12,14.4,PM2.5
2016-10-28,2016,10,Ahmedabad,Gujarat,West,153,Moderate,75.0,100.2,39.3,19.7,3.58,40.1,PM2.5
2016-10-29,2016,10,Ahmedabad,Gujarat,West,135,Moderate,64.2,124.5,30.6,15.5,2.79,12.6,PM2.5
2016-10-30,2016,10,Ahmedabad,Gujarat,West,228,Poor,100.6,153.6,54.0,26.8,4.54,30.4,PM2.5
2016-10-31,2016,10,Ahmedabad,Gujarat,West,165,Moderate,76.8,145.9,40.2,18.0,4.29,61.6,PM2.5
2016-11-01,2016,11,Ahmedabad,Gujarat,West,190,Moderate,83.7,130.5,27.0,13.7,2.87,87.6,PM2.5
2016-11-02,2016,11,Ahmedabad,Gujarat,West,111,Moderate,49.2,100.6,20.5,8.1,3.09,25.7,PM2.5
2016-11-03,2016,11,Ahmedabad,Gujarat,West,88,Satisfactory,34.5,63.7,19.4,9.5,1.7,15.7,PM2.5
2016-11-04,2016,11,Ahmedabad,Gujarat,West,126,Moderate,67.0,115.1,29.1,7.6,2.47,97.2,PM2.5
2016-11-05,2016,11,Ahmedabad,Gujarat,West,105,Moderate,55.0,74.4,14.8,9.6,1.47,54.2,PM2.5
2016-11-06,2016,11,Ahmedabad,Gujarat,West,192,Moderate,84.1,182.7,38.7,19.7,4.7,59.6,PM2.5
2016-11-07,2016,11,Ahmedabad,Gujarat,West,120,Moderate,61.1,78.7,20.6,13.2,2.64,40.3,PM2.5
2016-11-08,2016,11,Ahmedabad,Gujarat,West,182,Moderate,69.8,139.4,30.3,24.0,2.77,54.5,PM2.5
2016-11-09,2016,11,Ahmedabad,Gujarat,West,106,Moderate,46.1,86.3,20.5,13.0,1.29,2.4,PM2.5
2016-11-10,2016,11,Ahmedabad,Gujarat,West,392,Very Poor,143.3,264.5,72.6,33.0,10.48,30.0,PM2.5
2016-11-11,2016,11,Ahmedabad,Gujarat,West,317,Very Poor,124.3,283.9,62.9,17.3,7.86,32.3,PM2.5
2016-11-12,2016,11,Ahmedabad,Gujarat,West,202,Poor,89.9,130.4,49.5,22.9,5.3,65.5,PM2.5
2016-11-13,2016,11,Ahmedabad,Gujarat,West,189,Moderate,100.2,181.2,33.8,21.9,3.51,29.9,PM2.5
2016-11-14,2016,11,Ahmedabad,Gujarat,West,138,Moderate,58.2,89.3,25.2,11.1,1.94,56.4,PM2.5
2016-11-15,2016,11,Ahmedabad,Gujarat,West,79,Satisfactory,32.6,62.3,19.8,6.3,1.93,21.2,PM2.5
2016-11-16,2016,11,Ahmedabad,Gujarat,West,92,Satisfactory,40.5,67.1,22.8,5.0,1.21,22.9,PM2.5
2016-11-17,2016,11,Ahmedabad,Gujarat,West,92,Satisfactory,45.6,65.8,16.0,7.0,2.43,42.5,PM2.5
2016-11-18,2016,11,Ahmedabad,Gujarat,West,153,Moderate,55.1,114.0,30.2,15.6,2.44,76.0,PM2.5
2016-11-19,2016,11,Ahmedabad,Gujarat,West,90,Satisfactory,40.1,68.7,16.4,7.9,1.72,60.0,PM2.5
2016-11-20,2016,11,Ahmedabad,Gujarat,West,104,Moderate,41.3,88.7,17.7,5.5,1.97,33.6,PM2.5
2016-11-21,2016,11,Ahmedabad,Gujarat,West,182,Moderate,86.2,122.6,35.3,22.7,4.59,49.9,PM2.5
2016-11-22,2016,11,Ahmedabad,Gujarat,West,199,Moderate,90.7,151.6,39.5,10.9,2.42,55.2,PM2.5
2016-11-23,2016,11,Ahmedabad,Gujarat,West,82,Satisfactory,35.6,70.5,15.2,9.5,1.54,60.5,PM2.5
2016-11-24,2016,11,Ahmedabad,Gujarat,West,176,Moderate,79.0,118.1,38.9,8.8,3.1,76.1,PM2.5
2016-11-25,2016,11,Ahmedabad,Gujarat,West,293,Poor,124.8,244.2,43.3,35.5,4.45,54.3,PM2.5
2016-11-26,2016,11,Ahmedabad,Gujarat,West,139,Moderate,71.5,105.2,30.4,19.3,3.3,35.9,PM2.5
2016-11-27,2016,11,Ahmedabad,Gujarat,West,55,Satisfactory,28.7,39.6,11.4,7.4,0.86,59.6,PM2.5
2016-11-28,2016,11,Ahmedabad,Gujarat,West,253,Poor,113.1,203.3,49.7,24.3,6.88,45.3,PM2.5
2016-11-29,2016,11,Ahmedabad,Gujarat,West,183,Moderate,85.5,119.1,42.7,18.3,5.12,72.8,PM2.5
2016-11-30,2016,11,Ahmedabad,Gujarat,West,321,Very Poor,163.6,224.5,66.2,47.5,5.15,54.2,PM2.5
2016-12-01,2016,12,Ahmedabad,Gujarat,West,121,Moderate,46.5,109.8,26.1,12.6,3.28,57.2,PM2.5
2016-12-02,2016,12,Ahmedabad,Gujarat,West,91,Satisfactory,39.9,80.4,13.7,12.9,1.43,53.3,PM2.5
2016-12-03,2016,12,Ahmedabad,Gujarat,West,72,Satisfactory,33.0,51.8,10.1,6.9,1.41,40.7,PM2.5
2016-12-04,2016,12,Ahmedabad,Gujarat,West,119,Moderate,59.0,111.8,27.1,10.6,2.16,22.5,PM2.5
2016-12-05,2016,12,Ahmedabad,Gujarat,West,81,Satisfactory,38.4,67.2,19.8,7.7,1.21,57.7,PM2.5
2016-12-06,2016,12,Ahmedabad,Gujarat,West,75,Satisfactory,29.0,49.3,13.0,6.5,2.02,30.8,PM2.5
2016-12-07,2016,12,Ahmedabad,Gujarat,West,209,Poor,103.0,163.3,42.6,20.4,4.33,37.0,PM2.5
2016-12-08,2016,12,Ahmedabad,Gujarat,West,43,Good,21.7,36.3,8.0,4.6,0.7,59.4,PM2.5
2016-12-09,2016,12,Ahmedabad,Gujarat,West,98,Satisfactory,37.7,67.4,23.2,14.0,2.11,69.3,PM2.5
2016-12-10,2016,12,Ahmedabad,Gujarat,West,227,Poor,119.4,198.4,56.7,16.9,3.97,28.4,PM2.5
2016-12-11,2016,12,Ahmedabad,Gujarat,West,136,Moderate,53.4,119.8,24.6,19.0,3.23,90.6,PM2.5
2016-12-12,2016,12,Ahmedabad,Gujarat,West,134,Moderate,70.9,110.9,30.9,19.5,3.27,8.1,PM2.5
2016-12-13,2016,12,Ahmedabad,Gujarat,West,157,Moderate,66.7,131.4,39.3,19.5,1.9,14.3,PM2.5
2016-12-14,2016,12,Ahmedabad,Gujarat,West,114,Moderate,44.6,107.3,24.1,8.4,1.71,46.2,PM2.5
2016-12-15,2016,12,Ahmedabad,Gujarat,West,91,Satisfactory,34.0,70.3,21.3,11.7,1.37,17.3,PM2.5
2016-12-16,2016,12,Ahmedabad,Gujarat,West,104,Moderate,51.0,90.0,25.0,15.5,1.41,68.5,PM2.5
2016-12-17,2016,12,Ahmedabad,Gujarat,West,189,Moderate,86.6,171.4,28.8,18.7,3.32,22.0,PM2.5
2016-12-18,2016,12,Ahmedabad,Gujarat,West,151,Moderate,67.1,99.9,21.3,7.9,2.76,45.8,PM2.5
2016-12-19,2016,12,Ahmedabad,Gujarat,West,131,Moderate,50.3,108.2,25.8,15.8,2.35,57.7,PM2.5
2016-12-20,2016,12,Ahmedabad,Gujarat,West,197,Moderate,88.4,178.4,28.4,11.9,3.58,33.5,PM2.5
2016-12-21,2016,12,Ahmedabad,Gujarat,West,125,Moderate,51.1,99.2,28.1,9.3,3.11,47.4,PM2.5
2016-12-22,2016,12,Ahmedabad,Gujarat,West,120,Moderate,51.9,113.9,25.6,11.1,2.72,63.1,PM2.5
2016-12-23,2016,12,Ahmedabad,Gujarat,West,186,Moderate,84.9,136.6,41.9,12.7,2.94,61.3,PM2.5
2016-12-24,2016,12,Ahmedabad,Gujarat,West,188,Moderate,86.0,130.7,45.3,10.7,4.23,69.8,PM2.5
2016-12-25,2016,12,Ahmedabad,Gujarat,West,102,Moderate,50.9,66.1,25.7,9.0,2.59,70.0,PM2.5
2016-12-26,2016,12,Ahmedabad,Gujarat,West,229,Poor,105.9,179.4,59.3,29.7,3.22,29.6,PM2.5
2016-12-27,2016,12,Ahmedabad,Gujarat,West,142,Moderate,67.4,96.3,36.7,13.9,2.75,58.7,PM2.5
2016-12-28,2016,12,Ahmedabad,Gujarat,West,101,Moderate,50.3,67.7,17.5,8.5,1.62,19.3,PM2.5
2016-12-29,2016,12,Ahmedabad,Gujarat,West,115,Moderate,59.9,88.1,17.2,12.6,2.36,62.2,PM2.5
2016-12-30,2016,12,Ahmedabad,Gujarat,West,84,Satisfactory,41.7,67.7,20.0,5.8,2.32,46.5,PM2.5
2016-12-31,2016,12,Ahmedabad,Gujarat,West,136,Moderate,67.5,113.0,26.0,17.4,2.36,91.0,PM2.5
2017-01-01,2017,1,Ahmedabad,Gujarat,West,202,Poor,105.2,146.1,49.9,13.7,3.23,18.9,PM2.5
2017-01-02,2017,1,Ahmedabad,Gujarat,West,249,Poor,129.2,178.3,63.5,26.9,5.49,99.2,PM2.5
2017-01-03,2017,1,Ahmedabad,Gujarat,West,131,Moderate,48.2,103.7,19.8,19.2,3.34,6.8,PM2.5
2017-01-04,2017,1,Ahmedabad,Gujarat,West,163,Moderate,81.9,113.4,25.1,8.5,3.26,85.8,PM2.5
2017-01-05,2017,1,Ahmedabad,Gujarat,West,92,Satisfactory,33.5,60.8,14.6,8.7,1.74,73.7,PM2.5
2017-01-06,2017,1,Ahmedabad,Gujarat,West,160,Moderate,76.2,126.2,36.4,23.5,2.07,43.8,PM2.5
2017-01-07,2017,1,Ahmedabad,Gujarat,West,102,Moderate,51.5,69.8,16.1,6.7,2.37,63.5,PM2.5
2017-01-08,2017,1,Ahmedabad,Gujarat,West,144,Moderate,63.0,100.2,21.6,12.3,2.49,42.2,PM2.5
2017-01-09,2017,1,Ahmedabad,Gujarat,West,40,Good,17.9,37.7,7.4,2.4,0.53,5.5,PM2.5
2017-01-10,2017,1,Ahmedabad,Gujarat,West,157,Moderate,62.4,143.4,36.5,13.7,3.18,72.6,PM2.5
2017-01-11,2017,1,Ahmedabad,Gujarat,West,86,Satisfactory,41.0,71.7,15.9,9.5,1.44,62.9,PM2.5
2017-01-12,2017,1,Ahmedabad,Gujarat,West,309,Very Poor,166.0,208.8,46.0,24.4,5.22,82.5,PM2.5
2017-01-13,2017,1,Ahmedabad,Gujarat,West,108,Moderate,50.0,99.4,21.1,11.3,2.31,58.7,PM2.5
2017-01-14,2017,1,Ahmedabad,Gujarat,West,228,Poor,102.9,171.6,42.2,18.9,5.58,79.4,PM2.5
2017-01-15,2017,1,Ahmedabad,Gujarat,West,97,Satisfactory,39.9,67.9,14.6,7.9,1.22,48.5,PM2.5
2017-01-16,2017,1,Ahmedabad,Gujarat,West,77,Satisfactory,27.8,69.3,11.6,7.0,0.94,74.3,PM2.5
2017-01-17,2017,1,Ahmedabad,Gujarat,West,120,Moderate,58.7,83.8,30.6,15.8,1.55,63.1,PM2.5
2017-01-18,2017,1,Ahmedabad,Gujarat,West,190,Moderate,88.7,137.2,37.3,13.7,5.16,50.4,PM2.5
2017-01-19,2017,1,Ahmedabad,Gujarat,West,151,Moderate,61.9,120.6,22.7,11.6,3.4,59.5,PM2.5
2017-01-20,2017,1,Ahmedabad,Gujarat,West,99,Satisfactory,47.9,73.5,14.2,10.7,2.61,25.4,PM2.5
2017-01-21,2017,1,Ahmedabad,Gujarat,West,119,Moderate,46.7,81.3,21.4,7.6,2.66,72.2,PM2.5
2017-01-22,2017,1,Ahmedabad,Gujarat,West,81,Satisfactory,40.5,62.1,15.0,9.1,1.89,25.0,PM2.5
2017-01-23,2017,1,Ahmedabad,Gujarat,West,104,Moderate,44.6,70.5,22.1,12.0,2.68,48.3,PM2.5
2017-01-24,2017,1,Ahmedabad,Gujarat,West,132,Moderate,59.4,111.8,33.9,7.1,3.24,32.6,PM2.5
2017-01-25,2017,1,Ahmedabad,Gujarat,West,136,Moderate,57.3,121.5,31.0,18.5,3.51,30.6,PM2.5
2017-01-26,2017,1,Ahmedabad,Gujarat,West,176,Moderate,66.5,136.0,38.2,25.5,3.02,6.5,PM2.5
2017-01-27,2017,1,Ahmedabad,Gujarat,West,160,Moderate,72.5,107.6,39.4,9.7,4.47,56.9,PM2.5
2017-01-28,2017,1,Ahmedabad,Gujarat,West,266,Poor,117.1,194.9,52.9,35.2,5.73,69.8,PM2.5
2017-01-29,2017,1,Ahmedabad,Gujarat,West,154,Moderate,57.2,101.5,33.1,8.8,3.55,36.5,PM2.5
2017-01-30,2017,1,Ahmedabad,Gujarat,West,117,Moderate,53.3,110.7,20.6,9.1,2.23,56.0,PM2.5
2017-01-31,2017,1,Ahmedabad,Gujarat,West,176,Moderate,77.5,149.4,39.2,8.9,3.57,70.8,PM2.5
2017-02-01,2017,2,Ahmedabad,Gujarat,West,73,Satisfactory,37.5,62.6,14.4,6.8,1.22,43.6,NO2
2017-02-02,2017,2,Ahmedabad,Gujarat,West,50,Good,23.0,39.3,12.1,3.8,1.39,44.8,PM10
2017-02-03,2017,2,Ahmedabad,Gujarat,West,83,Satisfactory,39.8,78.6,14.7,4.4,1.35,65.8,PM2.5
2017-02-04,2017,2,Ahmedabad,Gujarat,West,60,Satisfactory,32.2,38.9,15.5,7.0,1.24,41.9,PM2.5
2017-02-05,2017,2,Ahmedabad,Gujarat,West,98,Satisfactory,37.0,83.4,19.1,13.2,1.87,53.3,PM10
2017-02-06,2017,2,Ahmedabad,Gujarat,West,105,Moderate,52.9,74.6,20.6,12.7,1.66,47.1,PM2.5
2017-02-07,2017,2,Ahmedabad,Gujarat,West,112,Moderate,56.3,74.8,20.4,16.7,2.68,62.6,PM10
2017-02-08,2017,2,Ahmedabad,Gujarat,West,102,Moderate,52.8,88.8,21.4,11.6,2.02,69.8,PM2.5
2017-02-09,2017,2,Ahmedabad,Gujarat,West,69,Satisfactory,26.4,61.4,13.4,6.1,1.11,40.4,PM10
2017-02-10,2017,2,Ahmedabad,Gujarat,West,73,Satisfactory,30.4,51.4,12.3,10.0,1.27,28.7,PM10
2017-02-11,2017,2,Ahmedabad,Gujarat,West,115,Moderate,60.5,81.8,27.8,16.9,2.34,55.1,PM10
2017-02-12,2017,2,Ahmedabad,Gujarat,West,89,Satisfactory,45.4,63.3,14.7,11.8,2.12,68.5,NO2
2017-02-13,2017,2,Ahmedabad,Gujarat,West,53,Satisfactory,22.3,48.4,9.5,4.7,0.84,90.9,PM2.5
2017-02-14,2017,2,Ahmedabad,Gujarat,West,82,Satisfactory,40.2,78.2,16.9,8.0,1.6,55.2,PM10
2017-02-15,2017,2,Ahmedabad,Gujarat,West,96,Satisfactory,48.0,77.6,16.5,12.9,2.43,55.2,PM10
2017-02-16,2017,2,Ahmedabad,Gujarat,West,106,Moderate,48.7,75.3,18.5,13.0,2.88,29.0,NO2
2017-02-17,2017,2,Ahmedabad,Gujarat,West,85,Satisfactory,38.9,77.6,21.8,4.5,1.08,51.0,PM10
2017-02-18,2017,2,Ahmedabad,Gujarat,West,56,Satisfactory,25.8,44.8,13.5,5.9,0.92,30.6,PM2.5
2017-02-19,2017,2,Ahmedabad,Gujarat,West,60,Satisfactory,23.1,50.1,10.1,8.2,1.65,30.8,NO2
2017-02-20,2017,2,Ahmedabad,Gujarat,West,104,Moderate,53.7,83.8,16.8,11.3,2.54,46.6,NO2
2017-02-21,2017,2,Ahmedabad,Gujarat,West,103,Moderate,47.6,74.0,14.8,10.0,1.37,60.2,PM2.5
2017-02-22,2017,2,Ahmedabad,Gujarat,West,76,Satisfactory,34.5,61.0,15.4,6.0,1.67,23.1,PM10
2017-02-23,2017,2,Ahmedabad,Gujarat,West,69,Satisfactory,28.7,46.9,10.8,8.9,1.51,5.6,PM10
2017-02-24,2017,2,Ahmedabad,Gujarat,West,73,Satisfactory,28.4,53.6,11.9,9.5,1.03,35.7,NO2
2017-02-25,2017,2,Ahmedabad,Gujarat,West,72,Satisfactory,30.3,54.5,10.3,6.4,1.17,41.7,NO2
2017-02-26,2017,2,Ahmedabad,Gujarat,West,44,Good,21.9,38.4,6.6,3.4,0.8,55.6,PM2.5
2017-02-27,2017,2,Ahmedabad,Gujarat,West,70,Satisfactory,34.9,45.1,10.4,9.3,1.51,23.9,NO2
2017-02-28,2017,2,Ahmedabad,Gujarat,West,160,Moderate,83.3,121.8,23.9,23.8,2.66,58.5,PM2.5
2017-03-01,2017,3,Ahmedabad,Gujarat,West,58,Satisfactory,24.5,42.2,14.8,3.5,0.71,56.7,PM2.5
2017-03-02,2017,3,Ahmedabad,Gujarat,West,53,Satisfactory,23.7,41.1,7.6,4.0,1.37,95.5,NO2
2017-03-03,2017,3,Ahmedabad,Gujarat,West,115,Moderate,60.5,86.8,20.2,15.4,3.06,66.0,PM10
2017-03-04,2017,3,Ahmedabad,Gujarat,West,92,Satisfactory,34.3,65.5,23.1,11.0,1.78,65.8,PM10
2017-03-05,2017,3,Ahmedabad,Gujarat,West,106,Moderate,51.8,82.4,27.1,12.8,2.63,55.9,NO2
2017-03-06,2017,3,Ahmedabad,Gujarat,West,94,Satisfactory,47.9,79.0,14.1,5.4,1.65,29.7,PM2.5
2017-03-07,2017,3,Ahmedabad,Gujarat,West,135,Moderate,66.8,87.6,23.5,18.1,2.51,56.9,PM10
2017-03-08,2017,3,Ahmedabad,Gujarat,West,51,Satisfactory,22.8,33.5,12.7,3.8,1.29,54.1,PM2.5
2017-03-09,2017,3,Ahmedabad,Gujarat,West,74,Satisfactory,28.8,68.5,12.2,5.0,1.15,82.2,PM2.5
2017-03-10,2017,3,Ahmedabad,Gujarat,West,57,Satisfactory,30.7,48.6,8.5,3.3,0.74,19.4,NO2
2017-03-11,2017,3,Ahmedabad,Gujarat,West,31,Good,16.0,23.7,6.0,3.5,0.77,33.9,PM10
2017-03-12,2017,3,Ahmedabad,Gujarat,West,101,Moderate,45.3,95.0,19.2,9.5,2.59,66.3,PM2.5
2017-03-13,2017,3,Ahmedabad,Gujarat,West,51,Satisfactory,20.4,32.9,11.6,2.7,1.04,17.7,NO2
2017-03-14,2017,3,Ahmedabad,Gujarat,West,82,Satisfactory,30.0,70.6,19.0,6.8,1.05,56.7,PM2.5
2017-03-15,2017,3,Ahmedabad,Gujarat,West,123,Moderate,64.5,95.0,30.7,16.7,2.38,37.2,NO2
2017-03-16,2017,3,Ahmedabad,Gujarat,West,81,Satisfactory,39.1,52.0,17.5,9.4,1.38,69.4,PM2.5
2017-03-17,2017,3,Ahmedabad,Gujarat,West,64,Satisfactory,29.7,51.3,12.5,3.3,1.76,63.7,PM2.5
2017-03-18,2017,3,Ahmedabad,Gujarat,West,44,Good,18.5,35.8,6.2,3.0,0.64,27.1,NO2
2017-03-19,2017,3,Ahmedabad,Gujarat,West,103,Moderate,37.9,75.4,25.7,13.7,2.23,40.9,NO2
2017-03-20,2017,3,Ahmedabad,Gujarat,West,109,Moderate,55.1,81.4,16.0,16.2,1.94,25.3,PM2.5
2017-03-21,2017,3,Ahmedabad,Gujarat,West,68,Satisfactory,35.0,63.8,14.5,9.0,1.77,58.8,NO2
2017-03-22,2017,3,Ahmedabad,Gujarat,West,64,Satisfactory,33.1,61.1,10.2,7.7,1.33,43.1,PM2.5
2017-03-23,2017,3,Ahmedabad,Gujarat,West,109,Moderate,52.1,84.3,15.5,14.5,1.7,30.6,NO2
2017-03-24,2017,3,Ahmedabad,Gujarat,West,79,Satisfactory,29.6,73.1,11.2,6.4,1.87,65.4,NO2
2017-03-25,2017,3,Ahmedabad,Gujarat,West,92,Satisfactory,38.5,62.3,18.3,10.2,2.54,77.8,NO2
2017-03-26,2017,3,Ahmedabad,Gujarat,West,57,Satisfactory,27.7,49.5,8.7,3.2,1.56,47.6,NO2
2017-03-27,2017,3,Ahmedabad,Gujarat,West,49,Good,22.2,41.5,9.7,3.5,0.64,67.0,NO2
2017-03-28,2017,3,Ahmedabad,Gujarat,West,93,Satisfactory,34.1,84.4,18.5,8.8,1.16,73.9,NO2
2017-03-29,2017,3,Ahmedabad,Gujarat,West,55,Satisfactory,26.9,46.4,8.2,3.7,1.33,56.8,PM10
2017-03-30,2017,3,Ahmedabad,Gujarat,West,71,Satisfactory,31.3,51.7,18.2,5.8,0.94,66.4,PM10
2017-03-31,2017,3,Ahmedabad,Gujarat,West,76,Satisfactory,32.1,60.3,16.6,6.2,1.48,18.0,PM2.5
2017-04-01,2017,4,Ahmedabad,Gujarat,West,62,Satisfactory,29.7,57.9,14.3,3.7,1.36,58.3,PM10
2017-04-02,2017,4,Ahmedabad,Gujarat,West,50,Good,21.3,36.3,12.0,5.7,0.82,46.0,PM10
2017-04-03,2017,4,Ahmedabad,Gujarat,West,66,Satisfactory,26.2,44.4,13.9,3.6,1.53,57.9,PM10
2017-04-04,2017,4,Ahmedabad,Gujarat,West,101,Moderate,47.6,68.8,14.7,5.5,1.45,27.5,NO2
2017-04-05,2017,4,Ahmedabad,Gujarat,West,200,Moderate,83.2,131.7,45.1,13.3,4.68,83.9,PM10
2017-04-06,2017,4,Ahmedabad,Gujarat,West,94,Satisfactory,35.0,62.7,15.5,10.2,2.47,71.4,PM2.5
2017-04-07,2017,4,Ahmedabad,Gujarat,West,111,Moderate,44.0,87.8,28.0,10.4,2.41,58.8,NO2
2017-04-08,2017,4,Ahmedabad,Gujarat,West,180,Moderate,95.1,119.2,30.1,17.9,2.84,14.4,NO2
2017-04-09,2017,4,Ahmedabad,Gujarat,West,50,Good,24.8,41.4,9.4,6.2,1.27,53.8,PM10
2017-04-10,2017,4,Ahmedabad,Gujarat,West,166,Moderate,69.5,143.7,28.1,16.6,3.25,41.0,PM2.5
2017-04-11,2017,4,Ahmedabad,Gujarat,West,119,Moderate,52.2,83.9,27.4,13.8,1.56,75.3,PM2.5
2017-04-12,2017,4,Ahmedabad,Gujarat,West,213,Poor,111.7,189.7,31.4,29.1,3.7,33.8,NO2
2017-04-13,2017,4,Ahmedabad,Gujarat,West,72,Satisfactory,37.2,51.7,14.2,7.8,1.43,66.7,NO2
2017-04-14,2017,4,Ahmedabad,Gujarat,West,51,Satisfactory,26.5,41.0,12.2,5.2,1.02,45.7,PM2.5
2017-04-15,2017,4,Ahmedabad,Gujarat,West,59,Satisfactory,26.6,42.7,12.8,5.2,1.01,48.5,PM2.5
2017-04-16,2017,4,Ahmedabad,Gujarat,West,82,Satisfactory,31.3,74.3,19.9,11.7,0.99,58.8,NO2
2017-04-17,2017,4,Ahmedabad,Gujarat,West,109,Moderate,42.8,86.8,20.8,6.7,3.02,65.2,NO2
2017-04-18,2017,4,Ahmedabad,Gujarat,West,64,Satisfactory,29.5,51.7,12.7,6.4,0.8,56.8,PM10
2017-04-19,2017,4,Ahmedabad,Gujarat,West,117,Moderate,58.9,83.1,21.5,15.0,2.62,58.5,PM2.5
2017-04-20,2017,4,Ahmedabad,Gujarat,West,102,Moderate,53.7,69.2,16.8,15.0,2.69,60.5,PM2.5
2017-04-21,2017,4,Ahmedabad,Gujarat,West,198,Moderate,77.5,144.5,36.7,16.5,4.8,68.3,PM2.5
2017-04-22,2017,4,Ahmedabad,Gujarat,West,93,Satisfactory,34.9,75.8,17.4,10.2,2.16,65.8,PM10
2017-04-23,2017,4,Ahmedabad,Gujarat,West,89,Satisfactory,40.4,68.5,20.1,7.5,2.08,62.6,NO2
2017-04-24,2017,4,Ahmedabad,Gujarat,West,58,Satisfactory,24.0,41.5,13.8,3.6,0.76,61.5,PM2.5
2017-04-25,2017,4,Ahmedabad,Gujarat,West,55,Satisfactory,24.1,47.2,9.9,7.6,1.37,22.6,PM10
2017-04-26,2017,4,Ahmedabad,Gujarat,West,117,Moderate,58.3,103.4,27.1,8.6,1.62,44.5,PM2.5
2017-04-27,2017,4,Ahmedabad,Gujarat,West,121,Moderate,58.0,95.9,18.5,15.9,3.33,87.0,PM10
2017-04-28,2017,4,Ahmedabad,Gujarat,West,61,Satisfactory,30.2,42.6,15.8,7.3,1.39,79.9,PM10
2017-04-29,2017,4,Ahmedabad,Gujarat,West,137,Moderate,69.1,114.5,35.2,14.2,2.46,41.0,PM2.5
2017-04-30,2017,4,Ahmedabad,Gujarat,West,83,Satisfactory,32.2,68.0,16.7,10.3,2.27,24.1,PM10
2017-05-01,2017,5,Ahmedabad,Gujarat,West,33,Good,12.2,22.5,5.9,3.2,0.43,50.7,PM2.5
2017-05-02,2017,5,Ahmedabad,Gujarat,West,70,Satisfactory,29.5,51.1,17.7,7.4,1.01,56.5,PM2.5
2017-05-03,2017,5,Ahmedabad,Gujarat,West,233,Poor,114.6,198.6,35.0,17.1,4.77,39.6,PM10
2017-05-04,2017,5,Ahmedabad,Gujarat,West,31,Good,15.2,23.0,5.8,4.6,0.39,64.5,NO2
2017-05-05,2017,5,Ahmedabad,Gujarat,West,51,Satisfactory,20.3,42.9,8.9,4.2,0.62,15.5,PM10
2017-05-06,2017,5,Ahmedabad,Gujarat,West,96,Satisfactory,49.4,80.1,19.0,8.2,1.94,45.9,PM10
2017-05-07,2017,5,Ahmedabad,Gujarat,West,69,Satisfactory,36.0,44.3,12.7,5.0,1.92,21.7,PM2.5
2017-05-08,2017,5,Ahmedabad,Gujarat,West,119,Moderate,59.0,79.3,29.2,8.9,2.77,59.0,PM2.5
2017-05-09,2017,5,Ahmedabad,Gujarat,West,113,Moderate,52.4,105.7,21.5,13.5,1.69,39.0,PM2.5
2017-05-10,2017,5,Ahmedabad,Gujarat,West,99,Satisfactory,36.6,89.2,19.4,14.5,1.6,44.3,NO2
2017-05-11,2017,5,Ahmedabad,Gujarat,West,81,Satisfactory,39.8,64.2,15.7,5.8,1.62,36.8,PM10
2017-05-12,2017,5,Ahmedabad,Gujarat,West,75,Satisfactory,37.0,66.6,15.7,6.3,1.65,67.0,PM10
2017-05-13,2017,5,Ahmedabad,Gujarat,West,133,Moderate,54.2,93.3,22.3,10.3,2.89,50.9,PM10
2017-05-14,2017,5,Ahmedabad,Gujarat,West,52,Satisfactory,27.8,33.8,11.7,3.0,0.71,53.7,PM10
2017-05-15,2017,5,Ahmedabad,Gujarat,West,82,Satisfactory,34.4,70.6,19.8,7.7,1.39,80.4,PM10
2017-05-16,2017,5,Ahmedabad,Gujarat,West,112,Moderate,45.5,89.6,16.4,7.4,1.77,77.1,NO2
2017-05-17,2017,5,Ahmedabad,Gujarat,West,78,Satisfactory,42.1,58.0,15.2,8.6,1.13,60.8,PM2.5
2017-05-18,2017,5,Ahmedabad,Gujarat,West,69,Satisfactory,33.0,51.7,14.1,6.6,0.99,44.0,PM2.5
2017-05-19,2017,5,Ahmedabad,Gujarat,West,58,Satisfactory,21.8,44.1,14.7,5.0,1.31,66.6,NO2
2017-05-20,2017,5,Ahmedabad,Gujarat,West,106,Moderate,49.2,72.3,27.0,13.6,2.92,67.4,PM10
2017-05-21,2017,5,Ahmedabad,Gujarat,West,42,Good,22.0,30.1,6.3,2.2,0.52,52.3,PM2.5
2017-05-22,2017,5,Ahmedabad,Gujarat,West,59,Satisfactory,30.9,44.5,8.6,7.6,1.39,36.4,PM10
