year,month,month_num,state,district,agro_zone,rainfall_mm,normal_mm,departure_mm,departure_pct,category,rainy_days_est
1950,May,5,Maharashtra,Maharashtra Central,Sub-Humid,38.1,107.0,-68.9,-64.4,Scanty,4
1950,Jun,6,Maharashtra,Maharashtra Central,Sub-Humid,591.8,385.2,206.6,53.6,Excess,30
1950,Jul,7,Maharashtra,Maharashtra Central,Sub-Humid,289.0,535.0,-246.0,-46.0,Deficient,30
1950,Aug,8,Maharashtra,Maharashtra Central,Sub-Humid,1036.5,470.8,565.7,120.2,Excess,30
1950,Sep,9,Maharashtra,Maharashtra Central,Sub-Humid,271.9,256.8,15.1,5.9,Normal,30
1950,Oct,10,Maharashtra,Maharashtra Central,Sub-Humid,74.2,149.8,-75.6,-50.4,Deficient,9
1950,Nov,11,Maharashtra,Maharashtra Central,Sub-Humid,54.7,64.2,-9.5,-14.8,Normal,6
1950,Dec,12,Maharashtra,Maharashtra Central,Sub-Humid,27.3,21.4,5.9,27.7,Excess,3
1950,Jan,1,Manipur,Manipur Central,Sub-Humid,6.3,8.2,-1.8,-22.7,Deficient,0
1950,Feb,2,Manipur,Manipur Central,Sub-Humid,5.9,8.2,-2.2,-27.3,Deficient,0
1950,Mar,3,Manipur,Manipur Central,Sub-Humid,14.9,16.3,-1.4,-8.5,Normal,1
1950,Apr,4,Manipur,Manipur Central,Sub-Humid,21.5,24.4,-3.0,-12.2,Normal,2
1950,May,5,Manipur,Manipur Central,Sub-Humid,50.8,40.8,10.0,24.6,Excess,6
1950,Jun,6,Manipur,Manipur Central,Sub-Humid,242.0,146.7,95.3,64.9,Excess,30
1950,Jul,7,Manipur,Manipur Central,Sub-Humid,419.1,203.8,215.3,105.7,Excess,30
1950,Aug,8,Manipur,Manipur Central,Sub-Humid,79.8,179.3,-99.5,-55.5,Deficient,9
1950,Sep,9,Manipur,Manipur Central,Sub-Humid,78.2,97.8,-19.6,-20.0,Deficient,9
1950,Oct,10,Manipur,Manipur Central,Sub-Humid,37.9,57.1,-19.2,-33.6,Deficient,4
1950,Nov,11,Manipur,Manipur Central,Sub-Humid,19.6,24.4,-4.9,-19.9,Deficient,2
1950,Dec,12,Manipur,Manipur Central,Sub-Humid,3.8,8.2,-4.4,-53.9,Deficient,0
1950,Jan,1,Meghalaya,Meghalaya Central,Semi-Arid,10.7,11.9,-1.3,-10.5,Normal,1
1950,Feb,2,Meghalaya,Meghalaya Central,Semi-Arid,16.5,11.9,4.6,38.7,Excess,2
1950,Mar,3,Meghalaya,Meghalaya Central,Semi-Arid,18.8,23.9,-5.1,-21.2,Deficient,2
1950,Apr,4,Meghalaya,Meghalaya Central,Semi-Arid,22.6,35.8,-13.2,-36.9,Deficient,2
1950,May,5,Meghalaya,Meghalaya Central,Semi-Arid,65.5,59.7,5.9,9.9,Normal,8
1950,Jun,6,Meghalaya,Meghalaya Central,Semi-Arid,404.5,214.7,189.7,88.4,Excess,30
1950,Jul,7,Meghalaya,Meghalaya Central,Semi-Arid,453.5,298.2,155.3,52.1,Excess,30
1950,Aug,8,Meghalaya,Meghalaya Central,Semi-Arid,362.2,262.5,99.8,38.0,Excess,30
1950,Sep,9,Meghalaya,Meghalaya Central,Semi-Arid,133.3,143.2,-9.8,-6.9,Normal,16
1950,Oct,10,Meghalaya,Meghalaya Central,Semi-Arid,106.4,83.5,22.9,27.4,Excess,13
1950,Nov,11,Meghalaya,Meghalaya Central,Semi-Arid,40.0,35.8,4.2,11.7,Normal,4
1950,Dec,12,Meghalaya,Meghalaya Central,Semi-Arid,12.6,11.9,0.7,5.8,Normal,1
1950,Jan,1,Mizoram,Mizoram Central,Humid,6.0,7.4,-1.4,-19.3,Deficient,0
1950,Feb,2,Mizoram,Mizoram Central,Humid,8.8,7.4,1.4,19.0,Normal,1
1950,Mar,3,Mizoram,Mizoram Central,Humid,17.6,14.9,2.7,18.3,Normal,2
1950,Apr,4,Mizoram,Mizoram Central,Humid,20.8,22.3,-1.5,-6.6,Normal,2
1950,May,5,Mizoram,Mizoram Central,Humid,87.3,37.1,50.1,134.9,Excess,10
1950,Jun,6,Mizoram,Mizoram Central,Humid,277.7,133.7,144.0,107.6,Excess,30
1950,Jul,7,Mizoram,Mizoram Central,Humid,267.7,185.8,81.9,44.1,Excess,30
1950,Aug,8,Mizoram,Mizoram Central,Humid,295.9,163.5,132.5,81.0,Excess,30
1950,Sep,9,Mizoram,Mizoram Central,Humid,95.4,89.2,6.2,7.0,Normal,11
1950,Oct,10,Mizoram,Mizoram Central,Humid,57.9,52.0,5.9,11.4,Normal,7
1950,Nov,11,Mizoram,Mizoram Central,Humid,10.6,22.3,-11.6,-52.2,Deficient,1
1950,Dec,12,Mizoram,Mizoram Central,Humid,5.2,7.4,-2.2,-29.8,Deficient,0
1950,Jan,1,Nagaland,Nagaland Central,Sub-Humid,19.5,13.7,5.8,42.3,Excess,2
1950,Feb,2,Nagaland,Nagaland Central,Sub-Humid,12.1,13.7,-1.6,-11.6,Normal,1
1950,Mar,3,Nagaland,Nagaland Central,Sub-Humid,27.0,27.4,-0.4,-1.6,Normal,3
1950,Apr,4,Nagaland,Nagaland Central,Sub-Humid,60.6,41.2,19.5,47.3,Excess,7
1950,May,5,Nagaland,Nagaland Central,Sub-Humid,53.2,68.6,-15.4,-22.4,Deficient,6
1950,Jun,6,Nagaland,Nagaland Central,Sub-Humid,215.7,247.0,-31.3,-12.7,Normal,26
1950,Jul,7,Nagaland,Nagaland Central,Sub-Humid,325.7,343.0,-17.3,-5.0,Normal,30
1950,Aug,8,Nagaland,Nagaland Central,Sub-Humid,516.6,301.8,214.8,71.2,Excess,30
1950,Sep,9,Nagaland,Nagaland Central,Sub-Humid,113.8,164.6,-50.8,-30.9,Deficient,14
1950,Oct,10,Nagaland,Nagaland Central,Sub-Humid,109.4,96.0,13.4,13.9,Normal,13
1950,Nov,11,Nagaland,Nagaland Central,Sub-Humid,48.8,41.2,7.7,18.7,Normal,6
1950,Dec,12,Nagaland,Nagaland Central,Sub-Humid,21.3,13.7,7.6,55.2,Excess,2
1950,Jan,1,Odisha,Odisha Central,Semi-Arid,12.3,15.9,-3.6,-22.6,Deficient,1
1950,Feb,2,Odisha,Odisha Central,Semi-Arid,11.1,15.9,-4.8,-30.5,Deficient,1
1950,Mar,3,Odisha,Odisha Central,Semi-Arid,37.5,31.8,5.7,17.9,Normal,4
1950,Apr,4,Odisha,Odisha Central,Semi-Arid,37.5,47.7,-10.2,-21.4,Deficient,4
1950,May,5,Odisha,Odisha Central,Semi-Arid,63.3,79.6,-16.2,-20.4,Deficient,7
1950,Jun,6,Odisha,Odisha Central,Semi-Arid,338.7,286.4,52.3,18.3,Normal,30
1950,Jul,7,Odisha,Odisha Central,Semi-Arid,410.1,397.8,12.4,3.1,Normal,30
1950,Aug,8,Odisha,Odisha Central,Semi-Arid,327.3,350.0,-22.7,-6.5,Normal,30
1950,Sep,9,Odisha,Odisha Central,Semi-Arid,185.4,190.9,-5.5,-2.9,Normal,23
1950,Oct,10,Odisha,Odisha Central,Semi-Arid,60.6,111.4,-50.8,-45.6,Deficient,7
1950,Nov,11,Odisha,Odisha Central,Semi-Arid,7.7,47.7,-40.0,-83.9,Scanty,0
1950,Dec,12,Odisha,Odisha Central,Semi-Arid,7.2,15.9,-8.7,-54.7,Deficient,0
1950,Jan,1,Punjab,Punjab Central,Sub-Humid,51.2,21.5,29.7,137.9,Excess,6
1950,Feb,2,Punjab,Punjab Central,Sub-Humid,24.0,21.5,2.5,11.6,Normal,3
1950,Mar,3,Punjab,Punjab Central,Sub-Humid,61.8,43.0,18.8,43.6,Excess,7
1950,Apr,4,Punjab,Punjab Central,Sub-Humid,83.9,64.6,19.4,30.0,Excess,10
1950,May,5,Punjab,Punjab Central,Sub-Humid,131.9,107.6,24.3,22.6,Excess,16
1950,Jun,6,Punjab,Punjab Central,Sub-Humid,868.7,387.4,481.4,124.3,Excess,30
1950,Jul,7,Punjab,Punjab Central,Sub-Humid,612.0,538.0,74.0,13.8,Normal,30
1950,Aug,8,Punjab,Punjab Central,Sub-Humid,694.8,473.4,221.3,46.7,Excess,30
1950,Sep,9,Punjab,Punjab Central,Sub-Humid,369.2,258.2,110.9,43.0,Excess,30
1950,Oct,10,Punjab,Punjab Central,Sub-Humid,160.1,150.6,9.4,6.3,Normal,20
1950,Nov,11,Punjab,Punjab Central,Sub-Humid,122.1,64.6,57.5,89.1,Excess,15
1950,Dec,12,Punjab,Punjab Central,Sub-Humid,28.8,21.5,7.3,33.8,Excess,3
1950,Jan,1,Rajasthan,Rajasthan Central,Humid,3.9,14.1,-10.2,-72.5,Scanty,0
1950,Feb,2,Rajasthan,Rajasthan Central,Humid,8.9,14.1,-5.2,-36.7,Deficient,1
1950,Mar,3,Rajasthan,Rajasthan Central,Humid,41.5,28.1,13.4,47.7,Excess,5
1950,Apr,4,Rajasthan,Rajasthan Central,Humid,18.5,42.2,-23.7,-56.2,Deficient,2
1950,May,5,Rajasthan,Rajasthan Central,Humid,60.3,70.3,-10.0,-14.2,Normal,7
1950,Jun,6,Rajasthan,Rajasthan Central,Humid,294.6,253.1,41.5,16.4,Normal,30
1950,Jul,7,Rajasthan,Rajasthan Central,Humid,301.7,351.5,-49.8,-14.2,Normal,30
1950,Aug,8,Rajasthan,Rajasthan Central,Humid,290.4,309.3,-18.9,-6.1,Normal,30
1950,Sep,9,Rajasthan,Rajasthan Central,Humid,90.7,168.7,-78.0,-46.2,Deficient,11
1950,Oct,10,Rajasthan,Rajasthan Central,Humid,58.7,98.4,-39.7,-40.3,Deficient,7
1950,Nov,11,Rajasthan,Rajasthan Central,Humid,36.7,42.2,-5.5,-12.9,Normal,4
1950,Dec,12,Rajasthan,Rajasthan Central,Humid,18.0,14.1,4.0,28.2,Excess,2
1950,Jan,1,Sikkim,Sikkim Central,Sub-Humid,9.6,21.5,-12.0,-55.5,Deficient,1
1950,Feb,2,Sikkim,Sikkim Central,Sub-Humid,56.1,21.5,34.6,160.7,Excess,7
1950,Mar,3,Sikkim,Sikkim Central,Sub-Humid,24.3,43.1,-18.8,-43.6,Deficient,3
1950,Apr,4,Sikkim,Sikkim Central,Sub-Humid,46.0,64.6,-18.6,-28.8,Deficient,5
1950,May,5,Sikkim,Sikkim Central,Sub-Humid,104.0,107.7,-3.7,-3.5,Normal,12
1950,Jun,6,Sikkim,Sikkim Central,Sub-Humid,579.4,387.7,191.7,49.4,Excess,30
1950,Jul,7,Sikkim,Sikkim Central,Sub-Humid,927.8,538.5,389.3,72.3,Excess,30
1950,Aug,8,Sikkim,Sikkim Central,Sub-Humid,380.7,473.9,-93.2,-19.7,Deficient,30
1950,Sep,9,Sikkim,Sikkim Central,Sub-Humid,194.7,258.5,-63.8,-24.7,Deficient,24
1950,Oct,10,Sikkim,Sikkim Central,Sub-Humid,119.0,150.8,-31.8,-21.1,Deficient,14
1950,Nov,11,Sikkim,Sikkim Central,Sub-Humid,39.2,64.6,-25.4,-39.4,Deficient,4
1950,Dec,12,Sikkim,Sikkim Central,Sub-Humid,46.2,21.5,24.7,114.6,Excess,5
1950,Jan,1,Tamil Nadu,Tamil Nadu Central,Arid,17.6,20.6,-3.0,-14.5,Normal,2
1950,Feb,2,Tamil Nadu,Tamil Nadu Central,Arid,26.0,20.6,5.4,26.0,Excess,3
1950,Mar,3,Tamil Nadu,Tamil Nadu Central,Arid,44.7,41.3,3.4,8.3,Normal,5
1950,Apr,4,Tamil Nadu,Tamil Nadu Central,Arid,78.6,61.9,16.7,27.0,Excess,9
1950,May,5,Tamil Nadu,Tamil Nadu Central,Arid,199.0,103.2,95.9,92.9,Excess,24
1950,Jun,6,Tamil Nadu,Tamil Nadu Central,Arid,161.8,371.3,-209.6,-56.4,Deficient,20
1950,Jul,7,Tamil Nadu,Tamil Nadu Central,Arid,495.5,515.8,-20.2,-3.9,Normal,30
1950,Aug,8,Tamil Nadu,Tamil Nadu Central,Arid,560.1,453.9,106.3,23.4,Excess,30
1950,Sep,9,Tamil Nadu,Tamil Nadu Central,Arid,148.9,247.6,-98.6,-39.8,Deficient,18
1950,Oct,10,Tamil Nadu,Tamil Nadu Central,Arid,238.0,144.4,93.6,64.8,Excess,29
1950,Nov,11,Tamil Nadu,Tamil Nadu Central,Arid,67.6,61.9,5.7,9.2,Normal,8
1950,Dec,12,Tamil Nadu,Tamil Nadu Central,Arid,17.0,20.6,-3.7,-17.8,Normal,2
1950,Jan,1,Telangana,Telangana Central,Sub-Humid,6.9,8.9,-1.9,-21.8,Deficient,0
1950,Feb,2,Telangana,Telangana Central,Sub-Humid,4.9,8.9,-3.9,-44.4,Deficient,0
1950,Mar,3,Telangana,Telangana Central,Sub-Humid,15.2,17.7,-2.5,-14.1,Normal,1
1950,Apr,4,Telangana,Telangana Central,Sub-Humid,10.1,26.6,-16.5,-62.0,Scanty,1
1950,May,5,Telangana,Telangana Central,Sub-Humid,28.5,44.3,-15.8,-35.6,Deficient,3
1950,Jun,6,Telangana,Telangana Central,Sub-Humid,114.2,159.5,-45.3,-28.4,Deficient,14
1950,Jul,7,Telangana,Telangana Central,Sub-Humid,171.7,221.5,-49.8,-22.5,Deficient,21
1950,Aug,8,Telangana,Telangana Central,Sub-Humid,131.4,194.9,-63.5,-32.6,Deficient,16
1950,Sep,9,Telangana,Telangana Central,Sub-Humid,81.7,106.3,-24.7,-23.2,Deficient,10
1950,Oct,10,Telangana,Telangana Central,Sub-Humid,41.1,62.0,-20.9,-33.7,Deficient,5
1950,Nov,11,Telangana,Telangana Central,Sub-Humid,7.4,26.6,-19.2,-72.2,Scanty,0
1950,Dec,12,Telangana,Telangana Central,Sub-Humid,3.9,8.9,-5.0,-56.0,Deficient,0
1950,Jan,1,Tripura,Tripura Central,Arid,5.8,9.1,-3.4,-37.0,Deficient,0
1950,Feb,2,Tripura,Tripura Central,Arid,4.4,9.1,-4.7,-52.0,Deficient,0
1950,Mar,3,Tripura,Tripura Central,Arid,16.1,18.3,-2.2,-11.9,Normal,2
1950,Apr,4,Tripura,Tripura Central,Arid,13.6,27.4,-13.8,-50.3,Deficient,1
1950,May,5,Tripura,Tripura Central,Arid,27.6,45.7,-18.1,-39.6,Deficient,3
1950,Jun,6,Tripura,Tripura Central,Arid,85.7,164.5,-78.8,-47.9,Deficient,10
1950,Jul,7,Tripura,Tripura Central,Arid,139.0,228.5,-89.5,-39.2,Deficient,17
1950,Aug,8,Tripura,Tripura Central,Arid,150.2,201.1,-50.9,-25.3,Deficient,18
1950,Sep,9,Tripura,Tripura Central,Arid,50.4,109.7,-59.3,-54.0,Deficient,6
1950,Oct,10,Tripura,Tripura Central,Arid,33.0,64.0,-31.0,-48.5,Deficient,4
1950,Nov,11,Tripura,Tripura Central,Arid,30.3,27.4,2.9,10.6,Normal,3
1950,Dec,12,Tripura,Tripura Central,Arid,7.4,9.1,-1.8,-19.6,Deficient,0
1950,Jan,1,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,77.5,24.8,52.6,212.1,Excess,9
1950,Feb,2,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,38.3,24.8,13.5,54.5,Excess,4
1950,Mar,3,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,45.5,49.6,-4.2,-8.4,Normal,5
1950,Apr,4,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,73.6,74.5,-0.9,-1.2,Normal,9
1950,May,5,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,180.8,124.1,56.7,45.7,Excess,22
1950,Jun,6,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,519.4,446.8,72.6,16.2,Normal,30
1950,Jul,7,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,1417.5,620.5,797.0,128.4,Excess,30
1950,Aug,8,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,650.8,546.0,104.8,19.2,Normal,30
1950,Sep,9,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,417.2,297.8,119.4,40.1,Excess,30
1950,Oct,10,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,290.0,173.7,116.2,66.9,Excess,30
1950,Nov,11,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,116.9,74.5,42.5,57.0,Excess,14
1950,Dec,12,Uttar Pradesh,Uttar Pradesh Central,Sub-Humid,49.2,24.8,24.4,98.3,Excess,6
1950,Jan,1,Uttarakhand,Uttarakhand Central,Semi-Arid,3.7,4.1,-0.4,-9.7,Normal,0
1950,Feb,2,Uttarakhand,Uttarakhand Central,Semi-Arid,6.0,4.1,1.9,46.0,Excess,0
1950,Mar,3,Uttarakhand,Uttarakhand Central,Semi-Arid,7.0,8.2,-1.2,-14.2,Normal,0
1950,Apr,4,Uttarakhand,Uttarakhand Central,Semi-Arid,16.7,12.3,4.5,36.4,Excess,2
1950,May,5,Uttarakhand,Uttarakhand Central,Semi-Arid,31.3,20.5,10.8,52.9,Excess,3
1950,Jun,6,Uttarakhand,Uttarakhand Central,Semi-Arid,71.4,73.6,-2.2,-3.0,Normal,8
1950,Jul,7,Uttarakhand,Uttarakhand Central,Semi-Arid,97.1,102.2,-5.1,-5.0,Normal,12
1950,Aug,8,Uttarakhand,Uttarakhand Central,Semi-Arid,64.4,90.0,-25.5,-28.4,Deficient,8
1950,Sep,9,Uttarakhand,Uttarakhand Central,Semi-Arid,48.3,49.1,-0.8,-1.5,Normal,6
1950,Oct,10,Uttarakhand,Uttarakhand Central,Semi-Arid,27.9,28.6,-0.7,-2.5,Normal,3
1950,Nov,11,Uttarakhand,Uttarakhand Central,Semi-Arid,12.3,12.3,0.0,0.3,Normal,1
1950,Dec,12,Uttarakhand,Uttarakhand Central,Semi-Arid,4.7,4.1,0.6,13.8,Normal,0
1950,Jan,1,West Bengal,West Bengal Central,Arid,30.3,16.9,13.4,79.1,Excess,3
1950,Feb,2,West Bengal,West Bengal Central,Arid,28.6,16.9,11.7,69.5,Excess,3
1950,Mar,3,West Bengal,West Bengal Central,Arid,50.8,33.8,17.0,50.4,Excess,6
1950,Apr,4,West Bengal,West Bengal Central,Arid,57.6,50.7,6.9,13.5,Normal,7
1950,May,5,West Bengal,West Bengal Central,Arid,220.9,84.5,136.4,161.4,Excess,27
1950,Jun,6,West Bengal,West Bengal Central,Arid,589.4,304.2,285.2,93.8,Excess,30
1950,Jul,7,West Bengal,West Bengal Central,Arid,657.6,422.5,235.1,55.7,Excess,30
1950,Aug,8,West Bengal,West Bengal Central,Arid,600.3,371.8,228.5,61.5,Excess,30
1950,Sep,9,West Bengal,West Bengal Central,Arid,278.1,202.8,75.3,37.1,Excess,30
1950,Oct,10,West Bengal,West Bengal Central,Arid,190.4,118.3,72.1,61.0,Excess,23
1950,Nov,11,West Bengal,West Bengal Central,Arid,153.9,50.7,103.2,203.6,Excess,19
1950,Dec,12,West Bengal,West Bengal Central,Arid,24.1,16.9,7.2,42.4,Excess,3
1950,Jan,1,Delhi,Delhi Central,Humid,6.0,4.6,1.4,30.9,Excess,0
1950,Feb,2,Delhi,Delhi Central,Humid,5.7,4.6,1.1,23.0,Excess,0
1950,Mar,3,Delhi,Delhi Central,Humid,15.1,9.2,5.9,64.5,Excess,1
1950,Apr,4,Delhi,Delhi Central,Humid,30.4,13.8,16.6,120.3,Excess,3
1950,May,5,Delhi,Delhi Central,Humid,23.3,23.0,0.3,1.3,Normal,2
1950,Jun,6,Delhi,Delhi Central,Humid,39.0,82.8,-43.8,-52.9,Deficient,4
1950,Jul,7,Delhi,Delhi Central,Humid,144.0,115.0,29.0,25.3,Excess,18
1950,Aug,8,Delhi,Delhi Central,Humid,142.6,101.2,41.4,40.9,Excess,17
1950,Sep,9,Delhi,Delhi Central,Humid,45.6,55.2,-9.6,-17.3,Normal,5
1950,Oct,10,Delhi,Delhi Central,Humid,34.8,32.2,2.6,8.2,Normal,4
1950,Nov,11,Delhi,Delhi Central,Humid,4.7,13.8,-9.1,-65.7,Scanty,0
1950,Dec,12,Delhi,Delhi Central,Humid,7.8,4.6,3.2,68.8,Excess,0
1950,Jan,1,J&K,J&K Central,Humid,8.0,10.2,-2.2,-21.2,Deficient,1
1950,Feb,2,J&K,J&K Central,Humid,6.4,10.2,-3.8,-37.2,Deficient,0
1950,Mar,3,J&K,J&K Central,Humid,24.4,20.3,4.1,19.9,Normal,3
1950,Apr,4,J&K,J&K Central,Humid,31.5,30.5,1.0,3.3,Normal,3
1950,May,5,J&K,J&K Central,Humid,45.8,50.9,-5.0,-9.9,Normal,5
1950,Jun,6,J&K,J&K Central,Humid,108.6,183.1,-74.4,-40.7,Deficient,13
1950,Jul,7,J&K,J&K Central,Humid,192.4,254.2,-61.8,-24.3,Deficient,24
1950,Aug,8,J&K,J&K Central,Humid,125.9,223.7,-97.8,-43.7,Deficient,15
1950,Sep,9,J&K,J&K Central,Humid,43.7,122.0,-78.3,-64.2,Scanty,5
1950,Oct,10,J&K,J&K Central,Humid,54.9,71.2,-16.3,-22.9,Deficient,6
1950,Nov,11,J&K,J&K Central,Humid,19.4,30.5,-11.1,-36.3,Deficient,2
1950,Dec,12,J&K,J&K Central,Humid,5.6,10.2,-4.6,-44.8,Deficient,0
1951,Jan,1,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,19.0,23.6,-4.6,-19.6,Deficient,2
1951,Feb,2,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,12.6,23.6,-11.0,-46.6,Deficient,1
1951,Mar,3,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,47.3,47.2,0.1,0.1,Normal,5
1951,Apr,4,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,41.4,70.9,-29.4,-41.5,Deficient,5
1951,May,5,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,144.9,118.1,26.8,22.7,Excess,18
1951,Jun,6,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,246.6,425.2,-178.5,-42.0,Deficient,30
1951,Jul,7,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,394.8,590.5,-195.7,-33.1,Deficient,30
1951,Aug,8,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,168.9,519.6,-350.7,-67.5,Scanty,21
1951,Sep,9,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,157.8,283.4,-125.7,-44.3,Deficient,19
1951,Oct,10,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,255.4,165.3,90.0,54.4,Excess,30
1951,Nov,11,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,22.5,70.9,-48.4,-68.2,Scanty,2
1951,Dec,12,Andhra Pradesh,Andhra Pradesh Central,Semi-Arid,14.3,23.6,-9.3,-39.5,Deficient,1
1951,Jan,1,Arunachal Pradesh,Arunachal Pradesh Central,Humid,37.2,24.7,12.6,50.9,Excess,4
1951,Feb,2,Arunachal Pradesh,Arunachal Pradesh Central,Humid,27.8,24.7,3.1,12.7,Normal,3
1951,Mar,3,Arunachal Pradesh,Arunachal Pradesh Central,Humid,75.1,49.4,25.8,52.2,Excess,9
1951,Apr,4,Arunachal Pradesh,Arunachal Pradesh Central,Humid,69.9,74.0,-4.1,-5.6,Normal,8
1951,May,5,Arunachal Pradesh,Arunachal Pradesh Central,Humid,180.4,123.4,57.0,46.2,Excess,22
1951,Jun,6,Arunachal Pradesh,Arunachal Pradesh Central,Humid,715.9,444.2,271.6,61.1,Excess,30
1951,Jul,7,Arunachal Pradesh,Arunachal Pradesh Central,Humid,1204.4,617.0,587.4,95.2,Excess,30
1951,Aug,8,Arunachal Pradesh,Arunachal Pradesh Central,Humid,892.5,543.0,349.5,64.4,Excess,30
1951,Sep,9,Arunachal Pradesh,Arunachal Pradesh Central,Humid,342.4,296.2,46.2,15.6,Normal,30
1951,Oct,10,Arunachal Pradesh,Arunachal Pradesh Central,Humid,130.6,172.8,-42.2,-24.4,Deficient,16
1951,Nov,11,Arunachal Pradesh,Arunachal Pradesh Central,Humid,82.2,74.0,8.2,11.0,Normal,10
1951,Dec,12,Arunachal Pradesh,Arunachal Pradesh Central,Humid,25.0,24.7,0.3,1.3,Normal,3
1951,Jan,1,Assam,Assam Central,Arid,9.0,11.8,-2.8,-24.0,Deficient,1
1951,Feb,2,Assam,Assam Central,Arid,8.0,11.8,-3.8,-32.2,Deficient,1
1951,Mar,3,Assam,Assam Central,Arid,15.4,23.7,-8.2,-34.8,Deficient,1
1951,Apr,4,Assam,Assam Central,Arid,27.2,35.5,-8.2,-23.2,Deficient,3
1951,May,5,Assam,Assam Central,Arid,59.6,59.2,0.5,0.8,Normal,7
1951,Jun,6,Assam,Assam Central,Arid,133.3,212.9,-79.6,-37.4,Deficient,16
1951,Jul,7,Assam,Assam Central,Arid,595.7,295.8,299.9,101.4,Excess,30
1951,Aug,8,Assam,Assam Central,Arid,454.3,260.3,194.1,74.6,Excess,30
1951,Sep,9,Assam,Assam Central,Arid,97.2,142.0,-44.7,-31.5,Deficient,12
1951,Oct,10,Assam,Assam Central,Arid,66.1,82.8,-16.7,-20.2,Deficient,8
1951,Nov,11,Assam,Assam Central,Arid,31.8,35.5,-3.7,-10.4,Normal,3
1951,Dec,12,Assam,Assam Central,Arid,11.7,11.8,-0.1,-1.2,Normal,1
1951,Jan,1,Bihar,Bihar Central,Humid,7.3,6.4,0.9,13.8,Normal,0
1951,Feb,2,Bihar,Bihar Central,Humid,10.6,6.4,4.2,65.7,Excess,1
1951,Mar,3,Bihar,Bihar Central,Humid,23.9,12.8,11.1,86.8,Excess,2
1951,Apr,4,Bihar,Bihar Central,Humid,15.4,19.2,-3.8,-19.6,Deficient,1
1951,May,5,Bihar,Bihar Central,Humid,63.1,32.0,31.1,97.3,Excess,7
1951,Jun,6,Bihar,Bihar Central,Humid,188.4,115.2,73.2,63.5,Excess,23
1951,Jul,7,Bihar,Bihar Central,Humid,343.4,160.0,183.4,114.6,Excess,30
1951,Aug,8,Bihar,Bihar Central,Humid,194.9,140.8,54.1,38.4,Excess,24
1951,Sep,9,Bihar,Bihar Central,Humid,113.1,76.8,36.3,47.2,Excess,14
1951,Oct,10,Bihar,Bihar Central,Humid,108.3,44.8,63.5,141.8,Excess,13
1951,Nov,11,Bihar,Bihar Central,Humid,30.1,19.2,10.9,56.8,Excess,3
1951,Dec,12,Bihar,Bihar Central,Humid,11.5,6.4,5.1,80.4,Excess,1
1951,Jan,1,Chhattisgarh,Chhattisgarh Central,Arid,25.6,10.2,15.3,149.6,Excess,3
1951,Feb,2,Chhattisgarh,Chhattisgarh Central,Arid,12.8,10.2,2.5,24.6,Excess,1
1951,Mar,3,Chhattisgarh,Chhattisgarh Central,Arid,21.9,20.5,1.4,6.8,Normal,2
1951,Apr,4,Chhattisgarh,Chhattisgarh Central,Arid,34.6,30.7,3.9,12.8,Normal,4
1951,May,5,Chhattisgarh,Chhattisgarh Central,Arid,75.5,51.2,24.3,47.5,Excess,9
1951,Jun,6,Chhattisgarh,Chhattisgarh Central,Arid,324.7,184.3,140.4,76.1,Excess,30
1951,Jul,7,Chhattisgarh,Chhattisgarh Central,Arid,224.8,256.0,-31.2,-12.2,Normal,28
1951,Aug,8,Chhattisgarh,Chhattisgarh Central,Arid,401.2,225.3,175.9,78.1,Excess,30
1951,Sep,9,Chhattisgarh,Chhattisgarh Central,Arid,199.6,122.9,76.7,62.4,Excess,24
1951,Oct,10,Chhattisgarh,Chhattisgarh Central,Arid,172.0,71.7,100.4,140.0,Excess,21
1951,Nov,11,Chhattisgarh,Chhattisgarh Central,Arid,91.5,30.7,60.8,197.8,Excess,11
1951,Dec,12,Chhattisgarh,Chhattisgarh Central,Arid,10.2,10.2,-0.1,-0.8,Normal,1
1951,Jan,1,Goa,Goa Central,Humid,5.7,7.8,-2.1,-26.9,Deficient,0
